"id";"cod_produto";"nome";"marca";"preco_custo";"preco_venda";"data_entrada";"fornecedor";"quantidade";"lucro_porcentagem";"lucro_real"
2930;"7891867406127";"CARREGADOR DE PLIHA XH-612D";"HXJ CHEN";35;58.0;"29-12-2022";"YURY";0;65.71428571428571;23.0
2918;"6983243243486";"FONE DE OUVIDO KTS F-95";"KTS";20;48.0;"10-12-2022";"NI HAO";0;140.0;28.0
2909;"6931320217400";"FONTE P/ NOTEBOOK LENOVO 20V 3.25A PINO RETANGULAR";"LENOVO";55;135.0;"08-07-2023";"YURY";1;145.45454545454547;80.0
2910;"XTREME2";"CAIXA DE SOM JBL XTREME2";"JBL";155;345.0;"10-11-2022";"YURY";1;122.58064516129032;190.0
2901;"7899838874975";"PEN DRIVE 64GB PD852";"MULTILASER";45.0;110.0;"09-11-2022";"TESTE";0;144.44444444444443;65.0
2936;"7899462114225";"CALCULADORA PEQUENA MB54319";"MB TECH";5.0;15.0;"22-03-2023";"NI HAO";1;150.0;9.0
2912;"7908161401847";"CAIXA DE SOM BLUETOOTH D-3141";"GRASEP";63;122.0;"21-02-2024";"NI HAO";2;110.34482758620689;64.0
1555;"7898605609598";"CONTROLE REMOTO CONVERSOR DIGITAL HUMAX(GOVERNO) LE-7491";"LELONG";9;20;"30-12-2022";"TESTE";3;300.0;15.0
2921;"7899462116915";"SUPORTE P/ TV ARTICULÁVEL GB54122";"MBTECH";75;187.0;"10-12-2022";"NI HAO";0;149.33333333333334;112.0
2906;"7899090160830";"CABO P/ IPHONE LE-389";"LEHMOX";6;28.0;"29-12-2022";"YURY";0;366.66666666666663;22.0
1822;"7899462119459";"CONTROLE P/ TV AOC VC-A8195";"VC";8;18;"20-10-2023";"YURY";6;200.0;12.0
2913;"7908429303616";"CONTROLE TV SAMSUNG VC-A8281";"VC";8;18;"24-02-2023";"NI HAO";4;125.0;10.0
2902;"6955108771137";"FITA ISOLANTE 5M NAVY+ PRO";"NAVY+";1.35;3.0;"10-11-2022";"TOINHO VARIEDADS";0;122.22222222222221;1.65
2937;"7899462115147";"CONTROLE P/ TV SAMSUNG FUNÇÃO SMART HUB VC-A8197";"VC";8;18.0;"30-12-2022";"NI HAO";0;125.0;10.0
2920;"7892019083012";"BALANÇA DIGITAL DE COZINHA 10KG";"TOMATE";25.0;62.0;"10-12-2022";"NI HAO";0;148.0;37.0
2919;"6970959647622";"FONE DE OUVIDO P/ PC KD-762";"KAIDI";65;145;"10-12-2022";"NI HAO";0;123.07692307692308;80.0
2896;"6955727715000";"MOUSE SEM FIO KTS M1500";"KTS";23;58.0;"02-05-2023";"NI HAO";0;152.17391304347828;35.0
1201;"7898419492478";"ANTENA DIGITAL 38 ELEMENTOS GRANDE";"PRO ELETRONIC";38.0;85;"12-09-2022";"TESTE";14;214.81481481481484;58.0
1606;"7898605606658";"CONTROLE REMOTO AR CONDICIONADO UNIVERSAL LE-7429";"LELONG";15;48;"29-11-2023";"TESTE";2;300.0;36.0
2898;"7898605609437";"CABO IOS PARA P2 FEMEA LE-0154";"IT-BLUE";13.5;25.0;"27-10-2022";"TOINHO VARIEDADS";0;85.18518518518519;11.5
2897;"6929956526218";"CONTROLE P/ PS3 KTS-P3W";"KTS";50;155.0;"27-10-2022";"NI HAO";0;210.0;105.0
2935;"7908412802119";"CARREGADOR PORTÁTIL 10.000MAH HS-905";"HREBOS";58;125.0;"29-12-2022";"YURY";0;115.51724137931035;67.0
2934;"7893008811562";"CABO P/ IPHONE PEI-J29-2";"PEINING";15;42.0;"29-12-2022";"YURY";0;180.0;27.0
2925;"7899090161165";"CABO USB V8 LE-805MICRO";"LEHMOX";5;15.0;"03-02-2023";"YURY";4;200.0;10.0
2900;"7898615156785";"BATERIA RECARREGAVEL P/ LANTERNA TÁTICA FX-L18650";"FLEX";18;38.0;"19-10-2023";"YURY";2;111.11111111111111;20.0
2915;"7830032566877";"MINI CAIXA DE SOM M003";"HMASTON";28;58.0;"09-12-2022";"NI HAO";1;107.14285714285714;30.0
2938;"7908044603597";"CONTROLE P/ TV MULTILASER LE-7267";"LELONG";9;35.0;"26-01-2024";"TESTE";2;212.5;17.0
2904;"745760074525";"CABO P/ IMPRESSORA 3M LEY-1552";"LEHMOX";15;23.0;"10-11-2022";"YURY";5;53.333333333333336;8.0
2990;"7908044603061";"CONTROLE AOC ROKU TV LE-7246";"LELONG";10;30.0;"28-11-2023";"TESTE";8;200.0;20.0
2951;"7908429303852";"TECLADO GAMER PRO GB54449";"MBTECH";55;135.0;"16-01-2023";"NI HAO";1;145.45454545454547;80.0
1411;"2000000032410";"CAPACITOR DE ARRANQUE  3UF 450VAC P/ VENTILADOR COM FIO";"TESTE";7.60;14.0;"01-03-2023";"TESTE";1;169.6629213483146;7.55
2879;"7892021101919";"FONTE 5V PARA TV BOX MTT-052";"TOMATE";13;38.0;"03-02-2023";"NI HAO";0;153.33333333333334;23.0
2978;"7898605601394";"CABO HDMI 3M";"IT-BLUE";13;35.0;"03-02-2023";"NI HAO";2;115.38461538461537;15.0
2956;"7892019052025";"RING LIGHT MLG-055";"TOMATE";50;135.0;"16-01-2023";"NI HAO";0;170.0;85.0
2949;"7898652416378";"CAMPAINHA SEM FIO KP-CA321";"IPEGA";25;63.0;"02-05-2023";"TOINHO VARIEDADS";1;152.0;38.0
2945;"7896621610451";"CARREGADOR TIPO C Y18-3";"HMASTON";15.0;35.0;"02-06-2023";"NI HAO";0;113.33333333333333;17.0
2964;"7898958146207";"TRANSFORMADOR 220V-110V 750VA";"KF";68.0;155.0;"27-01-2023";"TAMBASA";0;127.94117647058823;87.0
2987;"7897518802119";"ADAPTADOR WIFI 2.4GHZ";"2.4GHZ";18;47.0;"23-02-2023";"NI HAO";2;161.11111111111111;29.0
2995;"CH8521096";"CAPACITOR PARA MICROONDAS 0.85UF";"TK";22.0;45.0;"01-03-2023";"TESTE";11;104.54545454545455;23.0
2960;"7898958146979";"FILTRO DE LINHA 6 TOMADAS ";"KF";30.00;45.00;"27-01-2023";"TAMBASA";2;50.0;15.0
2955;"7908125205993";"CABEÇA VEICULAR 3.4A LE-531";"IT-BLUE";12;25.0;"16-01-2023";"NI HAO";0;108.33333333333333;13.0
2948;"7898652416361";"CAMPAINHA SEM FIO KP-CA320";"IPEGA";32;65.0;"26-01-2024";"NI HAO";3;160.0;40.0
2985;"5415329877502";"PILHA RECARREGAVEL AA FX-AA27B2";"FLEX";15;38.0;"23-02-2023";"NI HAO";0;153.33333333333334;23.0
601;"7898594120258";"MEMORY CARD 16MB KP-016";"KNUP";18;30;"17-04-2021";"TESTE";0;172.72727272727272;19.0
2961;"7896067203040";"PILHA AAA PANASONIC";"PANASONIC";1.0;2.0;"27-01-2023";"TAMBASA";0;100.0;1.0
2993;"7908161402813";"CAIXA DE SOM BLUETOOTH D-BH8112";"KNUP";295;450.0;"24-02-2023";"NI HAO";0;52.54237288135594;155.0
2971;"7893456781226";"FONE BLUETOOTH I12";"I12";35.0;95.0;"18-05-2023";"YURY";1;171.42857142857142;60.0
2991;"7898605605910";"CONTROLE P/ TV SAMSUNG LE-7032";"LELONG";8;25.0;"24-02-2023";"TESTE";1;212.5;17.0
2968;"6017042652108";"CABO DE REDE 10M CB652";"CHOKI";12;28.0;"03-02-2023";"YURY";0;133.33333333333331;16.0
2983;"194252156926";"FONTE TIPO C P/ IPHONE";"APPLE";28;65.0;"28-12-2023";"NI HAO";2;132.14285714285714;37.0
2957;"6942665992600";"RING LIGHT 26CM HX-260";"AVULSO";80;185.0;"16-01-2023";"NI HAO";1;131.25;105.0
2637;"7898419493154";"SUPORTE P/ TV FIXO 15-100 POLEGADAS PQST-1584";"PRO ELETRONIC";11.25;25;"22-03-2024";"YURY";19;152.17391304347828;17.5
106;"7897975064549";"TINTA P/ IMPRESSORA EPSON PT 664P";"MAX PRINT";14;44.00;"03-02-2023";"TOINHO VARIEDADS";0;84.61538461538461;22.0
2962;"7898195641503";"PINO MACHO 20A TRIPOLAR";"RADIAL";4.30;12.0;"27-01-2023";"TAMBASA";8;179.06976744186048;7.7
2704;"7893595658823";"PAPEL ADESIVO 115G";"X-COLOUR";11;17;"22-03-2023";"TOINHO VARIEDADS";0;54.54545454545454;6.0
348;"010343885325";"TINTA P/ IMPRESSORA EPSON 664 AMARELO (ORIGINAL)";"EPSON/FELIPE";47;75;"12-03-2024";"MARTINS ATACADO";4;54.54545454545454;24.0
2973;"6920295000582";"MICROFONE C/ FIO M-58";"M-58";58;145.0;"03-02-2023";"YURY";0;150.0;87.0
2967;"7908414450752";"FONTE ATX 200W S/ EMBALAGEM E CABO HGE01";"MULTILASER";72.60;110.0;"03-02-2023";"TOINHO VARIEDADS";0;51.51515151515152;37.400000000000006
2965;"7898958146214";"TRANSFORMADOR 220V-110V 1050VA";"KF";75.0;180.0;"27-01-2023";"TAMBASA";0;140.0;105.0
2950;"7908429303098";"TECLADO E MOUSE GAMER K8 GB54443";"MBTECH";65.0;165.0;"16-01-2023";"NI HAO";0;153.84615384615387;100.0
2972;"7897544568393";"SUPORTE P/ CELULAR EM CARRO KA-C031";"KAPBOM";18;45.0;"03-02-2023";"TOINHO VARIEDADS";0;150.0;27.0
2969;"7899090161288";"CARREGADOR 3.1A LE-511MICRO";"LEHMOX";12;28.0;"03-02-2023";"YURY";1;133.33333333333331;16.0
2979;"7898078753897";"BOBINA TERMICA 80MM X 40M";"PLAVITEC";3.20;7.0;"19-02-2024";"GENERAL DA FEIRA";18;118.74999999999997;3.8
2992;"7898605606665";"CONTROLE UNIVERSAL P/ AR CONDICIONADO  LE-7430";"LELONG";8;48.0;"23-02-2023";"TESTE";0;500.0;40.0
2982;"7897473113916";"BLUETOOTH P/ SOM DE CARRO BTMR-6313";"INOVA";8;38.0;"23-02-2023";"NI HAO";0;375.0;30.0
2963;"7898958146191";"TRANSFORMADOR 220V-110V 500VA";"KF";55;125.0;"27-01-2023";"TAMBASA";0;127.27272727272727;70.0
2989;"7892022041108";"CAMERA IP MCA-1320";"TOMATE";140;345.0;"23-02-2023";"NI HAO";0;146.42857142857142;205.0
2984;"7908153831669";"FONTE TIPO C CA31-4";"GOLD";20.0;58.0;"23-02-2023";"NI HAO";0;190.0;38.0
2975;"6954254816068";"RING LIGHT 6"" QX-160";"6""";58;107;"08-02-2024";"YURY";2;167.85714285714286;47.0
2994;"7898615157690";"BLUETOOTH P/ CARRO USB";"X-CELL";16;45.0;"07-07-2023";"NI HAO";8;181.25;29.0
2976;"6920225209573";"CARREGADOR PORTÁTIL 10.000MAH";"KAPBOM";65;145.0;"03-02-2023";"YURY";0;123.07692307692308;80.0
2988;"6926846306127";"CARREGADOR DE PILHA A-612";"ALLGHT";25;58.0;"23-02-2023";"NI HAO";0;132.0;33.0
2970;"6974407809389";"PEN DRIVE 16GB LEY-1586 ESTILO CHAVEIRO";"LEHMOX";23.0;48.0;"03-06-2023";"YURY";0;108.69565217391303;25.0
2953;"6650590871845";"ADAPTADOR OTG TIPO C KD-221";"KAIDI";8;18.0;"22-03-2023";"NI HAO";0;125.0;10.0
2986;"7893826807020";"ADAPTADOR OTG P/ IPHONE";"MASTERDRIVE";27.0;58.0;"23-02-2023";"NI HAO";1;114.81481481481481;31.0
2947;"7898652416392";"CAMPAINHA SEM FIO KP-CA323";"IPEGA";29.0;60.0;"02-05-2023";"TOINHO VARIEDADS";0;160.0;40.0
2966;"4806523892339";"BALANÇA DIGITAL 40KG CT-111";"CATAVENTO";250;450.0;"03-02-2023";"YURY";0;80.0;200.0
2977;"7898953501988";"SSD 256GB SS256";"KNUP";150.0;320.0;"03-02-2023";"YURY";0;113.33333333333333;170.0
2981;"7899462115888";"BALANÇA DIGITAL DE COZINHA 10KG MB54337";"MB HOUSE";28;62.0;"23-02-2023";"NI HAO";3;121.42857142857142;34.0
2952;"20201001000v6";"MOUSE GAMER USB V6";"HMASTON";38;82.0;"16-01-2023";"NI HAO";0;115.78947368421053;44.0
2954;"7908429300219";"CABO USB X USB MACHO";"MB TECH";3;12.0;"16-01-2023";"NI HAO";3;300.0;9.0
2980;"78982460505445";"BASE DE FOTO RELE ELETRICO NF QR54";"QUALITRONIX";5.91;17.0;"10-02-2023";"TAMBASA";39;187.64805414551606;11.09
2849;"7899594403426";"FILTRO DE LINHA 5 TOMADAS ";"NATICON";18.0;38.0;"12-06-2023";"TAMBASA";0;111.11111111111111;20.0
2974;"7908412800931";"HUB USB 4 PORTAS HS-118";"HREBOS";28;52.0;"06-09-2023";"YURY";0;85.71428571428571;24.0
2958;"6907112858854";"CARREGADOR V8 NO.1";"CHARGER";6;15.0;"17-01-2023";"TESTE";0;150.0;9.0
2959;"7896621610604";"CARREGADOR TIPO C Y29-3";"HMASTON";15;35.0;"16-01-2023";"NI HAO";0;133.33333333333331;20.0
3029;"7897975088521";"MOUSE USB C/ FIO TECHZONE COD.6013930";"MAXPRINT";20.9;45.0;"22-03-2023";"TOINHO VARIEDADS";0;115.311004784689;24.1
3041;"7899085488437";"CABO P/ IPHONE I6 CBO-7623";"INOVA";5;28.0;"01-05-2023";"NI HAO";0;200.0;10.0
3046;"7899085590666";"CARREGADOR INOVA 3.1 V8 CAR-3175S";"INOVA";13;28.0;"02-05-2023";"NI HAO";0;115.38461538461537;15.0
3031;"7908429304200";"CONTROLE P/ AOC ROKU VC-A8285";"VC";10;30.0;"20-10-2023";"YURY";16;200.0;20.0
3027;"745760071258";"HUB USB 2.0 4 PORTAS LEY-21";"LEHMOX";15;32.0;"29-03-2023";"TESTE";2;113.33333333333333;17.0
3011;"7899961014927";"TECLADO USB MB54113";"MB TECH";28;48.0;"21-03-2023";"YURY";4;71.42857142857143;20.0
3044;"7908552002479";"ADAPTADOR HDMI P/ PS2 AD141";"KNUP";30;65.0;"20-10-2023";"NI HAO";1;116.66666666666667;35.0
3043;"7899085487034";"ADAPTADOR P2 X IPHONE CBO-7581";"INOVA";18;35.0;"02-05-2023";"NI HAO";0;94.44444444444444;17.0
3010;"7892021032213";"CONVERSOR RCA X HDMI MTV-610";"TOMATE";38;95.0;"21-03-2023";"YURY";3;150.0;57.0
3050;"7898880000011";"CABO TIPO C P/ IPHONE KAP-333-PD";"KAPBOM";10.0;45.0;"02-05-2023";"NI HAO";0;350.0;35.0
3001;"7898605600601";"CABO DE REDE 1.5M";"IT-BLUE";4;10;"21-03-2023";"YURY";0;150.0;6.0
3019;"7908429312656";"CONTROLE P/ TV SONY VC-A8136";"VC";8;18.0;"22-03-2023";"TESTE";2;125.0;10.0
3020;"7899462113440";"CONTROLE P/ TV LG VC-A8008";"VC";8;18.0;"22-03-2023";"TESTE";2;125.0;10.0
3022;"7908044602026";"CONTROLE P/ AR SPLIT KOMECO LE-7073";"LELONG";10;48.0;"23-03-2023";"YURY";1;380.0;38.0
3049;"7898615150691";"BATERIA CR1220";"FLEX";1.60;5.0;"02-05-2023";"NI HAO";2;212.5;3.4
2999;"27xfss10004090274";"CAPA P/ CONTROLE DE TV E AR CONDICIONADO";"CHINA";5;15.0;"09-03-2023";"TESTE";0;200.0;10.0
3008;"7908153832376";"CARREGADOR 3.1 V8 CA22-1";"GOLD";12;28.0;"21-03-2023";"YURY";0;133.33333333333331;16.0
3014;"7908153833106";"CARREGADOR V8 CA08-1";"GOLD";13.80;28.0;"22-03-2023";"TOINHO VARIEDADS";0;102.89855072463767;14.2
3007;"7908153832000";"CARREGADOR 3.1 TIPO C CA17-3";"GOLD";12;32.0;"06-09-2023";"YURY";1;208.33333333333334;25.0
3012;"7897975088491";"MOUSE USB C/ FIO TECHZONE VERMELHO COD6013906";"MAXPRINT";20.9;45.0;"22-03-2023";"TOINHO VARIEDADS";0;115.311004784689;24.1
3009;"7897722101626";"LANTERNA P/ CABEÇA KA-L1308";"KAPBOM";23;58.0;"21-03-2023";"YURY";0;152.17391304347828;35.0
3004;"7899090161882";"CARREGADOR 4.1A TIPO C LE-481";"LEHMOX";13;37.0;"21-03-2023";"YURY";0;184.6153846153846;24.0
3042;"7898652418464";"ALICATE DE CRIMPAR RJ45 KP-AL0001";"KNUP";28;45.0;"02-05-2023";"NI HAO";0;60.71428571428571;17.0
3006;"7908153832307";"CARREGADOR 3.1 V8 CA21-1";"GOLD";12;28.0;"21-03-2023";"YURY";0;133.33333333333331;16.0
3047;"7899085590246";"CARREGADOR INOVA 3.1 V8 CAR-3160S";"INOVA";11;28.0;"13-03-2024";"NI HAO";0;115.38461538461537;15.0
3000;"7908429302749";"CABO DE REDE 10M GB51235";"MB TECH";13;28.0;"02-06-2023";"NI HAO";1;133.33333333333331;16.0
3032;"7896039737870";"FERRO DE SOLDA 40W FAME";"FAME";35.50;55.0;"04-04-2023";"TESTE";0;54.929577464788736;19.5
3036;"7908414441453";"BATERIA POWERTEK 6V 2.8A";"ENO70";60;120;"11-04-2023";"YURY";1;41.66666666666667;25.0
3024;"7908552001878";"SWITCH RJ45 5 PORTAS 10/100/1000MBPS";"KNUP";85;168;"21-10-2023";"NI HAO";4;117.64705882352942;100.0
3018;"7908429301520";"CALCULADORA PEQUENA C/ PUNHO GB54318";"MB TECH";6;18.0;"20-10-2023";"NI HAO";9;200.0;12.0
3015;"7898652415852";"TESTADOR DE CABO LAN KP-M0002";"KNUP";20.85;55.0;"08-07-2023";"TOINHO VARIEDADS";0;163.78896882494004;34.15
3038;"010343965959";"TINTA EPSON 544 PRETA 2UNID EM UM KIT";"EPSON";47.0;87.0;"21-11-2023";"MARTINS";0;79.34782608695652;73.0
3016;"7898149180454";"MOUSE USB GAMER MO298";"MULTILASER";35.0;75.0;"22-03-2023";"TOINHO VARIEDADS";0;114.28571428571428;40.0
3028;"7897975088514";"MOUSE USB C/ FIO TECHZONE COD.6013925";"MAXPRINT";20.9;45.0;"22-03-2023";"TOINHO VARIEDADS";0;115.311004784689;24.1
3040;"7899085488413";"CABO USB TIPO C CBO-7622";"INOVA";5;15.0;"01-05-2023";"NI HAO";0;200.0;10.0
3030;"7897975088507";"MOUSE USB C/ FIO TECHZONE COD.6013911";"MAXPRINT";20.9;45.0;"22-03-2023";"TOINHO VARIEDADS";0;115.311004784689;24.1
2998;"2000000071256";"CAPACITOR 18UF 380/400VAC";"EPCOS";9.65;19.0;"25-08-2023";"TESTE";5;97.91666666666667;9.4
3034;"7899462119701";"CONTROLE P/ TV LG SMART VC-8244";"VC";8;18.0;"06-09-2023";"NI HAO";0;125.0;10.0
3023;"MICROFONEK9";"MICROFONE LAPELA S/ FIO TIPO C K9";"K9";45;120.0;"27-03-2023";"TESTE";1;166.66666666666669;75.0
3017;"7893946029166";"SOLDA VONDER";"VONDER";12.60;25.0;"22-03-2023";"TOINHO VARIEDADS";0;98.41269841269842;12.4
3002;"6946876201704";"KIT TECLADO E MOUSE SEM FIO CHOKI-TEC-170";"CHOKI";70.0;148.0;"19-10-2023";"YURY";1;85.0;68.0
3005;"6920012009522";"CARREGADOR PORTÁTIL 5.000MAH PN-952";"PINENG";45;95.0;"21-03-2023";"YURY";0;111.11111111111111;50.0
3013;"7897975088484";"MOUSE USB C/ FIO TECHZONE AMARELO COD.6013891";"MAXPRINT";20.9;45.0;"22-03-2023";"TOINHO VARIEDADS";0;115.311004784689;24.1
3037;"7908412810701";"MOUSE USB GAMER HS-190";"HEBROS";30;58.0;"11-04-2023";"YURY";0;93.33333333333333;28.0
3025;"7908044602842";"CONTROLE P/ TV SEMP LE-7742";"LELONG";8;20.0;"28-11-2023";"TESTE";0;122.22222222222223;11.0
3033;"7908429303371";"CONTROLE P/ TV BOX VC- A8196";"VC";8;20.0;"23-10-2023";"NI HAO";1;150.0;12.0
3045;"7899085593537";"CARREGADOR INOVA 3.1A V8 CAR-3197S";"INOVA";13;28.0;"02-05-2023";"NI HAO";2;115.38461538461537;15.0
3021;"7898605605590";"CONTROLE P/ RECEPTOR AZAMERICA LE-7476";"LELONG";8;55.0;"23-03-2023";"TESTE";0;587.5;47.0
3026;"7908044604679";"CONTROLE P/ TV UNIVERSAL SAMSUNG E LG LE-7384";"LELONG";9;25.0;"29-11-2023";"TESTE";2;288.88888888888886;26.0
3051;"7908153832185";"CARREGADOR VEICULAR TIPO C CJ06-3";"GOLD";21.60;42.0;"02-05-2023";"TOINHO VARIEDADS";0;94.44444444444443;20.4
3003;"6974407809730";"CARREGADOR 4.1 TIPO C LE-490";"LEHMOX";14;37.0;"08-07-2023";"YURY";0;184.6153846153846;24.0
3039;"SR-45W";"FONTE P/ NOTEBOOK LENOVO SR-45W";"SR";76.0;165.0;"14-04-2023";"TESTE";0;117.10526315789474;89.0
2997;"7896621610437";"CARREGADOR 3.1 V8 Y18-1";"HMASTON";15;35.0;"03-08-2023";"NI HAO";0;133.33333333333331;20.0
3035;"uuu031388002";"REATOR P/ LÂMPADA DE LED 8-24W";"CHINA";9;22.0;"07-02-2024";"TESTE";52;175.0;14.0
3048;"7894350622004";"BALANÇA DIGITAL C/ GANCHO 50KG KA-B107";"KAPBOM";18.0;55.0;"02-05-2023";"NI HAO";1;43.0;3.44
3073;"7898652417641";"MULTIMETRO DIGITAL PORTÁTIL KP-AA033";"KNUP";38;90.0;"02-06-2023";"NI HAO";0;136.8421052631579;52.0
3086;"6942079899991";"FONE DE OUVIDO F-999";"KTS";16;38.0;"07-07-2023";"NI HAO";0;137.5;22.0
3057;"7899744026314";"CABO MINI HDMI X HDMI 2M 018-9400";"PIX";28;47.0;"18-05-2023";"YURY";10;67.85714285714286;19.0
3087;"7898897334451";"ADAPTADOR P/ TOMADA SL6010";"KAPBOM";11;25.0;"07-07-2023";"NI HAO";2;127.27272727272727;14.0
3102;"7898594127073";"CABO DE REDE 15M KP-C14";"KNUP";18;40.0;"28-03-2024";"YURY";6;122.22222222222223;22.0
3101;"7898779383096";"HUB USB 7 PORTAS 2.0 LT-8309";"LINTIAN";15;55.0;"08-07-2023";"YURY";2;266.66666666666663;40.0
3081;"7892021101933";"FONTE 12V 2A MTT-122";"TOMATE";15;45.0;"04-04-2022";"NI HAO";0;200.0;30.0
3090;"7899462117554";"MOUSE PAD COM APOIO GB54421";"MBTECH";18;31.0;"28-03-2024";"NI HAO";2;61.111111111111114;11.0
3071;"7898202008015";"FITA DUPLA FACE LE-1907";"IT-BLUE";8;17.0;"02-06-2023";"NI HAO";4;112.5;9.0
3093;"8055451245212";"SUPORTE VEICULAR UNIVERSAL CJ-22";"HMASTON";7;25.0;"07-07-2023";"NI HAO";3;257.14285714285717;18.0
3063;"7899452019790";"LÂMPADA 30W 6500K";"AVANT";15;27.5;"20-05-2023";"TESTE";0;60.0;9.0
3076;"7899085594060";"CARREGADOR USB 3.1 V8 CAR-3227S";"INOVA";15;28.0;"02-06-2023";"NI HAO";0;86.66666666666667;13.0
3095;"7892017052034";"HDMI DOBRADO";"TOMATE";5;18.0;"07-07-2023";"NI HAO";3;260.0;13.0
3054;"7898446730055";"ALCOOL ISOPROPILICO 1L";"IMPLASTIC";47.15;80.0;"02-05-2023";"TOINHO VARIEDADS";2;69.67126193001062;32.85
3075;"7899085594084";"CARREGADOR USB 3.1 TIPO C CAR-3227C";"INOVA";15;28.0;"02-06-2023";"NI HAO";0;86.66666666666667;13.0
3059;"7898594120135";"CABO VGA 1.80M D-5002";"GRASEP";15;28.0;"18-05-2023";"YURY";0;86.66666666666667;13.0
3065;"7908044604358";"CONTROLE P/ TV PHILIPS SMART LE-7276";"LELONG";8;18.0;"02-06-2023";"TESTE";1;125.0;10.0
3061;"745760074518";"CABO P/ IMPRESSORA 2M LEY-1551";"LEHMOX";10;20.0;"18-05-2023";"NI HAO";1;70.0;7.0
3096;"7898594128957";"HUB USB 7 PORTAS HB-Y57";"KNUP";23;65.0;"07-07-2023";"NI HAO";1;182.6086956521739;42.0
3072;"7898652412837";"MULTIMETRO DIGITAL KP-8013";"KNUP";23;55.0;"31-01-2024";"NI HAO";2;139.1304347826087;32.0
3107;"7897544568409";"KIT TECLADO E MOUSE SEM FIO KA-666";"KAPBOM";65;138.0;"19-10-2023";"YURY";0;112.3076923076923;73.0
3106;"7908161402189";"FONTE P/ NOTEBOOK SAMSUNG 40W D-520B";"GRASEP";55;125.0;"08-07-2023";"YURY";2;127.27272727272727;70.0
3064;"7908044604242";"CONTROLE P/ TV TCL LE-7689";"LELONG";18;50.0;"02-06-2023";"TESTE";1;177.77777777777777;32.0
3067;"7892021090329";"CONVERSOR VGA X HDMI MTV-650";"TOMATE";28;95.0;"02-06-2023";"TOINHO VARIEDADS";0;239.28571428571428;67.0
3058;"7908552001847";"CONTROLE P/ X-BOX 360 COM FIO KP-GM017";"KNUP";85;215.0;"18-05-2023";"YURY";1;152.94117647058823;130.0
3108;"6920012007771";"RÁDIO COMUNICADOR BF-777S";"BAOFENG";150;340.0;"08-07-2023";"YURY";1;126.66666666666666;190.0
3100;"7908153832451";"CABO USB P/ IPHONE CB10-2";"GOLD";6;28.0;"20-10-2023";"YURY";0;366.66666666666663;22.0
3068;"7898446730147";"ALCOOL ISOPROPILICO 500ML ";"IMPLASTEC";15.30;40.0;"27-02-2024";"TOINHO VARIEDADS";3;161.437908496732;24.7
3094;"7893826803480";"CARTÃO SD 64GB CLASS20";"MASTERDRIVE";45;125.0;"07-07-2023";"NI HAO";0;177.77777777777777;80.0
3053;"7898506456345";"PEN DRIVE 64GB PD590";"MULTILASER";30;110.0;"02-05-2023";"TOINHO VARIEDADS";1;266.66666666666663;80.0
3083;"7892021110829";"PLACA DE CAPTURA DE VIDEO HDMI (USB X HDMI) MST-010";"TOMATE";55;95.0;"05-06-2023";"NI HAO";0;72.72727272727273;40.0
3080;"7898652415449";"FONTE 12V 3A LB-565";"LEBOSS";13;45.0;"04-04-2022";"NI HAO";3;246.15384615384616;32.0
3098;"7908429310508";"CONTROLE P/ TV SAMSUNG SMART HUB VC-A8197";"VC";8;18.0;"23-10-2023";"NI HAO";2;125.0;10.0
3082;"7908125201209";"CONVERSOR HDMI X VGA LE-4121";"IT-BLUE";18;58.0;"05-06-2023";"NI HAO";0;222.22222222222223;40.0
3074;"7898594127530";"REPETIDOR WI-FI KP3007";"KNUP";65;135.0;"02-06-2023";"NI HAO";0;107.6923076923077;70.0
3091;"6852536543216";"FONE DE OUVIDO F-872";"KTS";18;48.0;"07-07-2023";"NI HAO";1;166.66666666666669;30.0
3099;"7898897334468";"ADAPTADOR P/ TOMADA SL6013";"KAPBOM";16;32.0;"07-07-2023";"NI HAO";1;100.0;16.0
3060;"7892021082010";"CABO HDMI 10M D-4026";"TOMATE";40;99.0;"18-05-2023";"YURY";0;147.5;59.0
3062;"7897717815569";"CANETA SLIDE PRESENTER KA-1556";"PRESENTER";30;68.0;"18-05-2023";"YURY";3;126.66666666666666;38.0
3077;"7908429310300";"CONTROLE P/ TV AOC C/ NETFLIX A8203 ";"VC";8;18.0;"11-01-2024";"NI HAO";3;125.0;10.0
3056;"866610291096";"CABO USB 25W / 60WTIPO C";"MOTOROLA";5;15.0;"11-01-2024";"NI HAO";15;200.0;10.0
3105;"6911755702092";"CONTROLE P/ PC KD-209";"JITE";37;85.0;"08-07-2023";"YURY";1;129.72972972972974;48.0
3079;"7908429303418";"CONTROLE P/ TV AOC C/ NETFLIX E YOUTUBE VC-A8251";"VC";10;30.0;"05-06-2023";"NI HAO";0;200.0;20.0
3085;"7898957521043";"TRANSFORMADOR 220V/110V 500VA";"FIOLUX";55.4;125.0;"12-06-2023";"TAMBASA";2;125.63176895306857;69.6
3055;"7908429300523";"CABO DVI X DVI 2M";"PLUG IN";16;38.0;"02-05-2023";"TOINHO VARIEDADS";0;137.5;22.0
3070;"7899903142138";"PASTA P/ SOLDAR MX-071";"MXT";7.80;25.0;"20-10-2023";"TOINHO VARIEDADS";0;100.0;12.5
